"RunDate","Id","DisplayName","UserPrincipalName","Mail","UserType","AccountEnabled","CreatedDateTime","Department","JobTitle","City","Country","ManagerId","ManagerUserPrincipalName"
"2026-09-01","0f52b99a-e4f5-0fad-c160-516acbb63c03","Reese Rasmussen","reese.rasmussen@example.com","reese.rasmussen@example.com","Member","True","2022-09-23T00:00:00Z","Finance","Finance Specialist","Seattle","US","9f71f7e6-35b7-6972-bbf6-a078cbe48834","reese.moreau@example.com"
"2026-09-01","af9e7722-3b81-41e0-002b-914a0afe3d50","Drew Haddad","drew.haddad@example.com","drew.haddad@example.com","Member","True","2024-12-15T00:00:00Z","Legal","Legal Specialist","Dublin","IE","fe2779d4-0c57-fc16-069b-0340152f0b57","marlowe.ibarra@example.com"
"2026-09-01","2e19abff-be79-7c68-ffa0-b49841b1f723","Logan Silva","logan.silva@example.com","logan.silva@example.com","Member","True","2025-11-21T00:00:00Z","Operations","Operations Specialist","Sydney","AU","eb98825d-a20b-e701-efbc-1d56c88f4770","kai.quintero@example.com"
"2026-09-01","950e6b04-07cf-cc60-78eb-181a96487776","Emery Fontaine","emery.fontaine@example.com","emery.fontaine@example.com","Member","True","2026-05-31T00:00:00Z","Engineering","Engineering Specialist","Seattle","US","6348e0fb-da40-6590-8ee7-5f6000634176","kai.fontaine@example.com"
"2026-09-01","604163d3-f977-5808-071a-354742c40793","Reese Nakamura","reese.nakamura@example.com","reese.nakamura@example.com","Member","True","2023-03-01T00:00:00Z","Sales","Sales Specialist","Toronto","CA","9afd91cf-ec1b-9a3b-1291-bb2b975453c6","oakley.jovanovic@example.com"
"2026-09-01","13049b5d-9987-f801-3a80-c5ab6ccbe7a0","Blair Gallagher","blair.gallagher@example.com","blair.gallagher@example.com","Member","True","2022-08-01T00:00:00Z","Marketing","Marketing Specialist","Sydney","AU","90f63fda-a191-c217-7214-3aaf159a4db8","quinn.quintero@example.com"
"2026-09-01","5dc507fe-d1b5-d1d8-40e3-d9d910c46537","Avery Delacroix","avery.delacroix@example.com","avery.delacroix@example.com","Member","True","2026-03-11T00:00:00Z","Finance","Finance Specialist","Austin","US","d17983e9-a667-9543-2987-0897ad2dab90","sage.kowalski@example.com"
"2026-09-01","861e0ff7-8a55-76da-dd67-69ee65897355","Finley Moreau","finley.moreau@example.com","finley.moreau@example.com","Member","True","2025-06-17T00:00:00Z","Legal","Legal Specialist","Dublin","IE","fe2779d4-0c57-fc16-069b-0340152f0b57","marlowe.ibarra@example.com"
"2026-09-01","56b830c1-eba7-a79a-66af-41fbd440deee","Noor Quintero","noor.quintero@example.com","noor.quintero@example.com","Member","True","2024-08-04T00:00:00Z","Operations","Operations Specialist","Dublin","IE","54417c87-f819-5aca-b463-7c013fc02def","harper.ibarra@example.com"
"2026-09-01","d9f361f7-ea7a-8774-510f-60b8d0241bc6","Quinn Bergstrom","quinn.bergstrom@example.com","quinn.bergstrom@example.com","Member","True","2024-07-02T00:00:00Z","Engineering","Engineering Specialist","Toronto","CA","6348e0fb-da40-6590-8ee7-5f6000634176","kai.fontaine@example.com"
"2026-09-01","2d1032ef-6d25-251a-aa84-6c979e32be60","Quinn Petrov","quinn.petrov@example.com","quinn.petrov@example.com","Member","True","2023-07-20T00:00:00Z","Sales","Sales Specialist","Dublin","IE","ed83eb08-7cce-99f3-f4ee-302aee96a84a","quinn.okonkwo@example.com"
"2026-09-01","57561377-894e-b02b-2418-97215f9d3cc4","Oakley Gallagher","oakley.gallagher@example.com","oakley.gallagher@example.com","Member","True","2026-05-04T00:00:00Z","Marketing","Marketing Specialist","Austin","US","2857d35c-f9d2-fce5-4bb9-70953e3c9810","jordan.eriksen@example.com"
"2026-09-01","ccdd4ed0-c9a3-9e19-65bb-8a78eb23f3dc","Reese Lindqvist","reese.lindqvist@example.com","reese.lindqvist@example.com","Member","True","2025-06-09T00:00:00Z","Finance","Finance Specialist","Toronto","CA","9f71f7e6-35b7-6972-bbf6-a078cbe48834","reese.moreau@example.com"
"2026-09-01","92006a42-4aed-0138-f6f9-0f762bcfeb28","Drew Silva","drew.silva@example.com","drew.silva@example.com","Member","True","2022-10-14T00:00:00Z","Legal","Legal Specialist","Sydney","AU","fe2779d4-0c57-fc16-069b-0340152f0b57","marlowe.ibarra@example.com"
"2026-09-01","694a8c6f-1e8e-3b36-aa5f-e897e616ca66","Kai Abara","kai.abara@example.com","kai.abara@example.com","Member","True","2024-10-23T00:00:00Z","Operations","Operations Specialist","Dublin","IE","54417c87-f819-5aca-b463-7c013fc02def","harper.ibarra@example.com"
"2026-09-01","6ba81891-13ab-1b4d-37cb-a65205592db5","Finley Petrov","finley.petrov@example.com","finley.petrov@example.com","Member","True","2023-07-17T00:00:00Z","Engineering","Engineering Specialist","Dublin","IE","236bc049-2408-8b1d-6323-d2dbe97d4d19","logan.bergstrom@example.com"
"2026-09-01","9657fc14-7711-148f-0585-d9eaa95bf456","Parker Silva","parker.silva@example.com","parker.silva@example.com","Member","True","2023-08-17T00:00:00Z","Sales","Sales Specialist","Dublin","IE","9afd91cf-ec1b-9a3b-1291-bb2b975453c6","oakley.jovanovic@example.com"
"2026-09-01","de031ad0-95b9-8d92-e914-46b747114494","Indigo Lindqvist","indigo.lindqvist@example.com","indigo.lindqvist@example.com","Member","True","2024-04-22T00:00:00Z","Marketing","Marketing Specialist","Sydney","AU","90f63fda-a191-c217-7214-3aaf159a4db8","quinn.quintero@example.com"
"2026-09-01","b2163983-bbf1-a9a8-64d6-d041d988fdfa","Oakley Fontaine","oakley.fontaine@example.com","oakley.fontaine@example.com","Member","True","2025-10-18T00:00:00Z","Finance","Finance Specialist","Dublin","IE","9f71f7e6-35b7-6972-bbf6-a078cbe48834","reese.moreau@example.com"
"2026-09-01","f02b02e4-223f-98a3-1760-95d28489f797","Drew Chaudhry","drew.chaudhry@example.com","drew.chaudhry@example.com","Member","True","2022-09-16T00:00:00Z","Legal","Legal Specialist","Austin","US","3a4ef796-9a7e-b1eb-fe97-ee7b5a408165","avery.rasmussen@example.com"
"2026-09-01","1228e9ec-0543-bede-1349-9a4934de4f80","Oakley Nakamura","oakley.nakamura@example.com","oakley.nakamura@example.com","Member","True","2026-01-09T00:00:00Z","Operations","Operations Specialist","Dublin","IE","eb98825d-a20b-e701-efbc-1d56c88f4770","kai.quintero@example.com"
"2026-09-01","04921018-fd41-50bd-9166-f6a78adf8ffb","Jordan Rasmussen","jordan.rasmussen@example.com","jordan.rasmussen@example.com","Member","True","2023-08-18T00:00:00Z","Engineering","Engineering Specialist","Sydney","AU","6348e0fb-da40-6590-8ee7-5f6000634176","kai.fontaine@example.com"
"2026-09-01","cd84e443-4bc5-a69e-3976-89dede1ee5db","Avery Chaudhry","avery.chaudhry@example.com","avery.chaudhry@example.com","Member","True","2026-03-04T00:00:00Z","Sales","Sales Specialist","Seattle","US","ed83eb08-7cce-99f3-f4ee-302aee96a84a","quinn.okonkwo@example.com"
"2026-09-01","ad2d8e48-f353-55be-4e54-a7f578388b33","Avery Eriksen","avery.eriksen@example.com","avery.eriksen@example.com","Member","True","2024-06-08T00:00:00Z","Marketing","Marketing Specialist","Sydney","AU","90f63fda-a191-c217-7214-3aaf159a4db8","quinn.quintero@example.com"
"2026-09-01","1a16165f-17dc-6bc8-fab3-a4b54867f2b5","Jordan Bergstrom","jordan.bergstrom@example.com","jordan.bergstrom@example.com","Member","True","2023-02-14T00:00:00Z","Finance","Finance Specialist","Austin","US","9f71f7e6-35b7-6972-bbf6-a078cbe48834","reese.moreau@example.com"
"2026-09-01","e557498c-94cf-a666-93b1-5092e4d9e631","Kai Quintero","kai.quintero2@example.com","kai.quintero2@example.com","Member","True","2024-08-23T00:00:00Z","Legal","Legal Specialist","Seattle","US","fe2779d4-0c57-fc16-069b-0340152f0b57","marlowe.ibarra@example.com"
"2026-09-01","9a5a522a-f1af-11ac-46d5-7bb44a6d6916","Indigo Petrov","indigo.petrov@example.com","indigo.petrov@example.com","Member","True","2022-08-19T00:00:00Z","Operations","Operations Specialist","Seattle","US","eb98825d-a20b-e701-efbc-1d56c88f4770","kai.quintero@example.com"
