"RunDate","Id","DisplayName","Mail","UserPrincipalName","ExternalDomain","CreatedDateTime","CreationType","ExternalUserState","ExternalUserStateChangeDateTime","AccountEnabled","LastSignInDateTime","LastNonInteractiveSignInDateTime","LastSuccessfulSignInDateTime"
"2026-06-01","5c23838b-802a-b9de-9b16-0741096d923b","Drew Eriksen (partner12.example.com)","drew.eriksen@partner12.example.com","drew.eriksen_partner12.example.com#EXT#@example.onmicrosoft.com","partner12.example.com","2026-02-02T12:08:17Z","Invitation","Accepted","2026-02-04T15:08:17Z","True","2026-02-24T00:00:00Z","2026-02-23T21:00:00Z","2026-02-24T00:00:00Z"
"2026-06-01","16b624eb-2eba-0873-cfea-d6e431c4aa9b","Casey Kowalski (partner1.example.com)","casey.kowalski@partner1.example.com","casey.kowalski_partner1.example.com#EXT#@example.onmicrosoft.com","partner1.example.com","2026-03-27T18:10:21Z","Invitation","Accepted","2026-04-01T05:10:21Z","True","2026-04-19T00:00:00Z","2026-04-16T19:00:00Z","2026-04-19T00:00:00Z"
"2026-06-01","f2d3f7b4-77d6-305a-0c3e-5b28a2e1e793","Noor Jovanovic (partner2.example.com)","noor.jovanovic@partner2.example.com","noor.jovanovic_partner2.example.com#EXT#@example.onmicrosoft.com","partner2.example.com","2026-05-01T12:22:53Z","Invitation","Accepted","2026-05-02T05:22:53Z","True","2026-05-03T05:22:53Z","2026-05-01T23:22:53Z","2026-05-03T05:22:53Z"
"2026-06-01","b1ab51d4-c027-b901-9f06-37a016f8727c","Yael Fontaine (partner3.example.com)","yael.fontaine@partner3.example.com","yael.fontaine_partner3.example.com#EXT#@example.onmicrosoft.com","partner3.example.com","2026-04-05T18:33:22Z","Invitation","Accepted","2026-04-08T10:33:22Z","True","2026-04-22T00:00:00Z","2026-04-20T19:00:00Z","2026-04-22T00:00:00Z"
"2026-06-01","40a0f0ef-ed1f-f096-6d02-25ae7ee57d59","Yael Bergstrom (partner4.example.com)","yael.bergstrom@partner4.example.com","yael.bergstrom_partner4.example.com#EXT#@example.onmicrosoft.com","partner4.example.com","2026-04-04T13:59:44Z","Invitation","Accepted","2026-04-07T05:59:44Z","True","2026-04-08T00:00:00Z","2026-04-07T15:00:00Z","2026-04-08T00:00:00Z"
"2026-06-01","94daa1a3-aa11-1570-0237-d061788018a0","Finley Haddad (partner5.example.com)","finley.haddad@partner5.example.com","finley.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","partner5.example.com","2026-02-17T08:52:35Z","Invitation","Accepted","2026-02-23T02:52:35Z","True","2026-02-28T00:00:00Z","2026-02-25T12:00:00Z","2026-02-28T00:00:00Z"
"2026-06-01","e5072603-ccba-90ae-017b-4cbb5b5c57b4","Blair Kowalski (partner6.example.com)","blair.kowalski@partner6.example.com","blair.kowalski_partner6.example.com#EXT#@example.onmicrosoft.com","partner6.example.com","2026-01-31T11:21:58Z","Invitation","Accepted","2026-02-02T21:21:58Z","True","2026-03-08T00:00:00Z","2026-03-07T04:00:00Z","2026-03-08T00:00:00Z"
"2026-06-01","72c24b7a-616e-9ed1-0d84-6930486a21d0","Reese Ibarra (partner7.example.com)","reese.ibarra@partner7.example.com","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","partner7.example.com","2026-01-14T19:17:52Z","Invitation","Accepted","2026-01-15T03:17:52Z","True","","",""
"2026-06-01","2eef2af4-2aac-b53d-d074-a100e1235ad1","Yael Silva (partner9.example.com)","yael.silva@partner9.example.com","yael.silva_partner9.example.com#EXT#@example.onmicrosoft.com","partner9.example.com","2026-03-07T12:16:18Z","Invitation","Accepted","2026-03-09T19:16:18Z","True","","",""
"2026-06-01","4e84cc4d-d6d1-248d-50ab-8724b6a35057","Blair Jovanovic (partner10.example.com)","blair.jovanovic@partner10.example.com","blair.jovanovic_partner10.example.com#EXT#@example.onmicrosoft.com","partner10.example.com","2026-01-15T14:36:07Z","Invitation","Accepted","2026-01-20T19:36:07Z","True","","",""
"2026-06-01","12869724-5830-e031-dc71-3182a3ca73bc","Blair Eriksen (partner11.example.com)","blair.eriksen@partner11.example.com","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","partner11.example.com","2026-01-24T10:38:16Z","Invitation","Accepted","2026-01-26T11:38:16Z","True","","",""
"2026-06-01","c5c53719-e6ff-ad4a-dd82-05b6b3105f9f","Drew Fontaine (partner1.example.com)","drew.fontaine@partner1.example.com","drew.fontaine_partner1.example.com#EXT#@example.onmicrosoft.com","partner1.example.com","2026-04-15T16:45:13Z","Invitation","Accepted","2026-04-20T03:45:13Z","True","","",""
"2026-06-01","658d8760-7df8-76f1-8d12-320ab4abbfb0","Yael Haddad (partner4.example.com)","yael.haddad@partner4.example.com","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","partner4.example.com","2026-05-08T09:26:08Z","Invitation","Accepted","2026-05-09T00:26:08Z","True","","",""
"2026-06-01","b1d60cd2-c41e-a635-33a5-b905217ec138","Sage Nakamura (partner5.example.com)","sage.nakamura@partner5.example.com","sage.nakamura_partner5.example.com#EXT#@example.onmicrosoft.com","partner5.example.com","2026-03-11T18:44:33Z","Invitation","Accepted","2026-03-14T12:44:33Z","True","","",""
"2026-06-01","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","Reese Moreau (partner6.example.com)","reese.moreau@partner6.example.com","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","partner6.example.com","2026-01-09T18:03:25Z","Invitation","Accepted","2026-01-12T22:03:25Z","True","","",""
"2026-06-01","4210d1df-444c-0352-0449-308d469e449d","Sage Xiong (partner8.example.com)","sage.xiong@partner8.example.com","sage.xiong_partner8.example.com#EXT#@example.onmicrosoft.com","partner8.example.com","2026-05-05T13:07:17Z","Invitation","Accepted","2026-05-07T01:07:17Z","True","","",""
"2026-06-01","fd7aa7f1-51e6-4de0-21c6-46ecbf93f045","Jordan Abara (partner9.example.com)","jordan.abara@partner9.example.com","jordan.abara_partner9.example.com#EXT#@example.onmicrosoft.com","partner9.example.com","2026-01-28T07:56:30Z","Invitation","Accepted","2026-02-02T23:56:30Z","True","","",""
"2026-06-01","ea81087d-4636-4ac3-53aa-880663dfadf8","Yael Fontaine (partner10.example.com)","yael.fontaine@partner10.example.com","yael.fontaine_partner10.example.com#EXT#@example.onmicrosoft.com","partner10.example.com","2026-03-18T11:52:43Z","Invitation","Accepted","2026-03-20T17:52:43Z","True","","",""
"2026-06-01","f76b380c-3af5-8586-d3d7-cb368f002974","Kai Bergstrom (partner11.example.com)","kai.bergstrom@partner11.example.com","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","partner11.example.com","2026-04-01T15:50:35Z","Invitation","Accepted","2026-04-02T19:50:35Z","True","","",""
"2026-06-01","db5625e8-f6c3-fff4-398a-df5cb54e80dd","Umi Xiong (partner12.example.com)","umi.xiong@partner12.example.com","umi.xiong_partner12.example.com#EXT#@example.onmicrosoft.com","partner12.example.com","2026-01-29T09:55:08Z","Invitation","Accepted","2026-01-30T04:55:08Z","True","","",""
"2026-06-01","2e37ffce-ce9f-c07b-5161-2ff713d54290","Logan Nakamura (partner1.example.com)","logan.nakamura@partner1.example.com","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","partner1.example.com","2026-02-21T18:50:11Z","Invitation","Accepted","2026-02-25T05:50:11Z","True","","",""
"2026-06-01","9145356f-c0fc-c57a-28f4-c70beb10e1f5","Kai Ibarra (partner2.example.com)","kai.ibarra@partner2.example.com","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","partner2.example.com","2026-01-19T13:07:53Z","Invitation","Accepted","2026-01-19T21:07:53Z","True","","",""
"2026-06-01","5f6e7e00-1588-dc5b-5e45-7bbf646e7d4e","Reese Quintero (partner3.example.com)","reese.quintero@partner3.example.com","reese.quintero_partner3.example.com#EXT#@example.onmicrosoft.com","partner3.example.com","2026-03-11T15:44:49Z","Invitation","Accepted","2026-03-15T06:44:49Z","True","","",""
"2026-06-01","865863f7-f3d7-cc9b-6679-0308e76f598e","Finley Chaudhry (partner10.example.com)","finley.chaudhry@partner10.example.com","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","partner10.example.com","2026-05-12T18:58:21Z","Invitation","Accepted","2026-05-14T02:58:21Z","True","","",""
"2026-06-01","06bf4364-168b-79d7-006b-15e31f8a9f0c","Zephyr Bergstrom (partner12.example.com)","zephyr.bergstrom@partner12.example.com","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","partner12.example.com","2026-04-30T09:12:52Z","Invitation","Accepted","2026-05-06T00:12:52Z","True","","",""
"2026-07-01","087bad96-3914-b5ed-41cc-6de10f8cb364","Reese Gallagher (partner1.example.com)","reese.gallagher@partner1.example.com","reese.gallagher_partner1.example.com#EXT#@example.onmicrosoft.com","partner1.example.com","2026-04-07T19:54:22Z","Invitation","PendingAcceptance","2026-04-07T19:54:22Z","True","","",""
"2026-07-01","67a9f990-a05b-e84e-3c17-8d9ed64f6b65","Jordan Lindqvist (partner3.example.com)","jordan.lindqvist@partner3.example.com","jordan.lindqvist_partner3.example.com#EXT#@example.onmicrosoft.com","partner3.example.com","2026-01-11T10:33:18Z","Invitation","PendingAcceptance","2026-01-11T10:33:18Z","True","","",""
"2026-07-01","a7904480-073a-9e17-7a77-8a169ba405ad","Gray Silva (partner4.example.com)","gray.silva@partner4.example.com","gray.silva_partner4.example.com#EXT#@example.onmicrosoft.com","partner4.example.com","2026-03-21T15:45:34Z","Invitation","PendingAcceptance","2026-03-21T15:45:34Z","True","","",""
"2026-07-01","da365d3e-4915-f7f8-4f8f-1c047864d6b4","Reese Haddad (partner5.example.com)","reese.haddad@partner5.example.com","reese.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","partner5.example.com","2026-05-19T12:26:37Z","Invitation","PendingAcceptance","2026-05-19T12:26:37Z","True","","",""
"2026-07-01","c7b3bf13-7660-794d-c863-e6350633715f","Avery Abara (partner6.example.com)","avery.abara@partner6.example.com","avery.abara_partner6.example.com#EXT#@example.onmicrosoft.com","partner6.example.com","2026-02-17T17:14:01Z","Invitation","PendingAcceptance","2026-02-17T17:14:01Z","True","","",""
"2026-07-01","a02b96fa-eed6-ce68-6f07-ae284a76274e","Parker Takahashi (partner7.example.com)","parker.takahashi@partner7.example.com","parker.takahashi_partner7.example.com#EXT#@example.onmicrosoft.com","partner7.example.com","2026-02-17T13:08:46Z","Invitation","PendingAcceptance","2026-02-17T13:08:46Z","True","","",""
"2026-07-01","a35d431e-0643-0355-f718-ee18c51c9bbf","Casey Okonkwo (partner8.example.com)","casey.okonkwo@partner8.example.com","casey.okonkwo_partner8.example.com#EXT#@example.onmicrosoft.com","partner8.example.com","2026-02-26T18:52:10Z","Invitation","PendingAcceptance","2026-02-26T18:52:10Z","True","","",""
"2026-07-01","0ab03139-29b2-4be1-c6ce-c440bc7fba48","Indigo Rasmussen (partner10.example.com)","indigo.rasmussen@partner10.example.com","indigo.rasmussen_partner10.example.com#EXT#@example.onmicrosoft.com","partner10.example.com","2026-02-09T16:05:39Z","Invitation","PendingAcceptance","2026-02-09T16:05:39Z","True","","",""
"2026-07-01","4b9a563d-652c-abff-7498-174e3c71cada","Noor Yilmaz (partner12.example.com)","noor.yilmaz@partner12.example.com","noor.yilmaz_partner12.example.com#EXT#@example.onmicrosoft.com","partner12.example.com","2026-05-04T09:11:10Z","Invitation","Accepted","2026-05-09T14:11:10Z","True","","",""
"2026-07-01","50f4ba87-b91b-913b-9b0a-6c1dc7f10fcd","Oakley Xiong (partner1.example.com)","oakley.xiong@partner1.example.com","oakley.xiong_partner1.example.com#EXT#@example.onmicrosoft.com","partner1.example.com","2026-06-27T10:00:48Z","Invitation","Accepted","2026-06-29T18:00:48Z","True","","",""
"2026-07-01","86a4ade9-23ca-78f8-f180-48fb9401e02f","Drew Lindqvist (partner2.example.com)","drew.lindqvist@partner2.example.com","drew.lindqvist_partner2.example.com#EXT#@example.onmicrosoft.com","partner2.example.com","2026-04-06T13:38:58Z","Invitation","Accepted","2026-04-10T19:38:58Z","False","","",""
"2026-07-01","7fd125a7-29ec-51b4-e4f6-84a2facf791e","Harper Rasmussen (partner3.example.com)","harper.rasmussen@partner3.example.com","harper.rasmussen_partner3.example.com#EXT#@example.onmicrosoft.com","partner3.example.com","2026-01-19T14:30:04Z","Invitation","Accepted","2026-01-22T21:30:04Z","False","","",""
"2026-07-01","b7f3c38a-68a2-7f10-bbf9-0f9f42a07f26","Avery Haddad (partner5.example.com)","avery.haddad@partner5.example.com","avery.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","partner5.example.com","2026-02-20T14:24:25Z","Invitation","Accepted","2026-02-23T22:24:25Z","False","","",""
"2026-07-01","7660dd0f-bbd8-cf76-8d5f-685ef3c160f3","Wren Fontaine (partner6.example.com)","wren.fontaine@partner6.example.com","wren.fontaine_partner6.example.com#EXT#@example.onmicrosoft.com","partner6.example.com","2026-03-12T11:01:05Z","Invitation","Accepted","2026-03-12T19:01:05Z","False","","",""
"2026-07-01","dafb4783-e9f9-cbba-00a2-5a8236e4ccd1","Harper Gallagher (partner7.example.com)","harper.gallagher@partner7.example.com","harper.gallagher_partner7.example.com#EXT#@example.onmicrosoft.com","partner7.example.com","2026-02-25T17:33:41Z","Invitation","Accepted","2026-03-03T07:33:41Z","True","2026-05-12T00:00:00Z","2026-05-09T16:00:00Z","2026-05-12T00:00:00Z"
"2026-07-01","573523d0-ac85-4e28-1a38-2ed3b2667fa4","Parker Nakamura (partner8.example.com)","parker.nakamura@partner8.example.com","parker.nakamura_partner8.example.com#EXT#@example.onmicrosoft.com","partner8.example.com","2026-04-08T13:43:53Z","Invitation","Accepted","2026-04-10T20:43:53Z","True","2026-04-11T20:43:53Z","2026-04-11T07:43:53Z","2026-04-11T20:43:53Z"
"2026-07-01","39a36998-9e60-6007-f628-c684737bf531","Logan Vasquez (partner9.example.com)","logan.vasquez@partner9.example.com","logan.vasquez_partner9.example.com#EXT#@example.onmicrosoft.com","partner9.example.com","2026-03-12T17:03:40Z","Invitation","Accepted","2026-03-18T05:03:40Z","True","2026-04-16T00:00:00Z","2026-04-13T19:00:00Z","2026-04-16T00:00:00Z"
"2026-07-01","02812435-de63-505c-e3ec-438515b99a26","Umi Ibarra (partner10.example.com)","umi.ibarra@partner10.example.com","umi.ibarra_partner10.example.com#EXT#@example.onmicrosoft.com","partner10.example.com","2026-01-21T15:16:10Z","Invitation","Accepted","2026-01-23T22:16:10Z","True","2026-05-15T00:00:00Z","2026-05-12T07:00:00Z","2026-05-15T00:00:00Z"
"2026-07-01","461ad64d-5976-8d07-ef2b-7a855e934a69","Logan Xiong (partner11.example.com)","logan.xiong@partner11.example.com","logan.xiong_partner11.example.com#EXT#@example.onmicrosoft.com","partner11.example.com","2026-04-05T10:01:01Z","Invitation","Accepted","2026-04-08T01:01:01Z","True","2026-04-09T01:01:01Z","2026-04-08T12:01:01Z","2026-04-09T01:01:01Z"
"2026-07-01","5c23838b-802a-b9de-9b16-0741096d923b","Drew Eriksen (partner12.example.com)","drew.eriksen@partner12.example.com","drew.eriksen_partner12.example.com#EXT#@example.onmicrosoft.com","partner12.example.com","2026-02-02T12:08:17Z","Invitation","Accepted","2026-02-04T15:08:17Z","True","2026-02-24T00:00:00Z","2026-02-23T17:00:00Z","2026-02-24T00:00:00Z"
"2026-07-01","16b624eb-2eba-0873-cfea-d6e431c4aa9b","Casey Kowalski (partner1.example.com)","casey.kowalski@partner1.example.com","casey.kowalski_partner1.example.com#EXT#@example.onmicrosoft.com","partner1.example.com","2026-03-27T18:10:21Z","Invitation","Accepted","2026-04-01T05:10:21Z","True","2026-04-19T00:00:00Z","2026-04-17T04:00:00Z","2026-04-19T00:00:00Z"
"2026-07-01","f2d3f7b4-77d6-305a-0c3e-5b28a2e1e793","Noor Jovanovic (partner2.example.com)","noor.jovanovic@partner2.example.com","noor.jovanovic_partner2.example.com#EXT#@example.onmicrosoft.com","partner2.example.com","2026-05-01T12:22:53Z","Invitation","Accepted","2026-05-02T05:22:53Z","True","2026-05-03T05:22:53Z","2026-05-01T08:22:53Z","2026-05-03T05:22:53Z"
"2026-07-01","b1ab51d4-c027-b901-9f06-37a016f8727c","Yael Fontaine (partner3.example.com)","yael.fontaine@partner3.example.com","yael.fontaine_partner3.example.com#EXT#@example.onmicrosoft.com","partner3.example.com","2026-04-05T18:33:22Z","Invitation","Accepted","2026-04-08T10:33:22Z","True","2026-04-22T00:00:00Z","2026-04-19T11:00:00Z","2026-04-22T00:00:00Z"
"2026-07-01","40a0f0ef-ed1f-f096-6d02-25ae7ee57d59","Yael Bergstrom (partner4.example.com)","yael.bergstrom@partner4.example.com","yael.bergstrom_partner4.example.com#EXT#@example.onmicrosoft.com","partner4.example.com","2026-04-04T13:59:44Z","Invitation","Accepted","2026-04-07T05:59:44Z","True","2026-04-08T00:00:00Z","2026-04-07T08:00:00Z","2026-04-08T00:00:00Z"
"2026-07-01","94daa1a3-aa11-1570-0237-d061788018a0","Finley Haddad (partner5.example.com)","finley.haddad@partner5.example.com","finley.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","partner5.example.com","2026-02-17T08:52:35Z","Invitation","Accepted","2026-02-23T02:52:35Z","True","2026-02-28T00:00:00Z","2026-02-27T07:00:00Z","2026-02-28T00:00:00Z"
"2026-07-01","e5072603-ccba-90ae-017b-4cbb5b5c57b4","Blair Kowalski (partner6.example.com)","blair.kowalski@partner6.example.com","blair.kowalski_partner6.example.com#EXT#@example.onmicrosoft.com","partner6.example.com","2026-01-31T11:21:58Z","Invitation","Accepted","2026-02-02T21:21:58Z","True","2026-03-08T00:00:00Z","2026-03-06T18:00:00Z","2026-03-08T00:00:00Z"
"2026-07-01","72c24b7a-616e-9ed1-0d84-6930486a21d0","Reese Ibarra (partner7.example.com)","reese.ibarra@partner7.example.com","reese.ibarra_partner7.example.com#EXT#@example.onmicrosoft.com","partner7.example.com","2026-01-14T19:17:52Z","Invitation","Accepted","2026-01-15T03:17:52Z","True","","",""
"2026-07-01","0cfd5c91-45a3-76d6-5263-cd8e0deaeabd","Finley Petrov (partner8.example.com)","finley.petrov@partner8.example.com","finley.petrov_partner8.example.com#EXT#@example.onmicrosoft.com","partner8.example.com","2026-06-01T15:22:52Z","Invitation","Accepted","2026-06-02T01:22:52Z","True","","",""
"2026-07-01","2eef2af4-2aac-b53d-d074-a100e1235ad1","Yael Silva (partner9.example.com)","yael.silva@partner9.example.com","yael.silva_partner9.example.com#EXT#@example.onmicrosoft.com","partner9.example.com","2026-03-07T12:16:18Z","Invitation","Accepted","2026-03-09T19:16:18Z","True","","",""
"2026-07-01","4e84cc4d-d6d1-248d-50ab-8724b6a35057","Blair Jovanovic (partner10.example.com)","blair.jovanovic@partner10.example.com","blair.jovanovic_partner10.example.com#EXT#@example.onmicrosoft.com","partner10.example.com","2026-01-15T14:36:07Z","Invitation","Accepted","2026-01-20T19:36:07Z","True","","",""
"2026-07-01","12869724-5830-e031-dc71-3182a3ca73bc","Blair Eriksen (partner11.example.com)","blair.eriksen@partner11.example.com","blair.eriksen_partner11.example.com#EXT#@example.onmicrosoft.com","partner11.example.com","2026-01-24T10:38:16Z","Invitation","Accepted","2026-01-26T11:38:16Z","True","","",""
"2026-07-01","c5c53719-e6ff-ad4a-dd82-05b6b3105f9f","Drew Fontaine (partner1.example.com)","drew.fontaine@partner1.example.com","drew.fontaine_partner1.example.com#EXT#@example.onmicrosoft.com","partner1.example.com","2026-04-15T16:45:13Z","Invitation","Accepted","2026-04-20T03:45:13Z","True","","",""
"2026-07-01","658d8760-7df8-76f1-8d12-320ab4abbfb0","Yael Haddad (partner4.example.com)","yael.haddad@partner4.example.com","yael.haddad_partner4.example.com#EXT#@example.onmicrosoft.com","partner4.example.com","2026-05-08T09:26:08Z","Invitation","Accepted","2026-05-09T00:26:08Z","True","","",""
"2026-07-01","b1d60cd2-c41e-a635-33a5-b905217ec138","Sage Nakamura (partner5.example.com)","sage.nakamura@partner5.example.com","sage.nakamura_partner5.example.com#EXT#@example.onmicrosoft.com","partner5.example.com","2026-03-11T18:44:33Z","Invitation","Accepted","2026-03-14T12:44:33Z","True","","",""
"2026-07-01","f0ce2995-b75c-3458-aae5-9fdcf46dd40d","Reese Moreau (partner6.example.com)","reese.moreau@partner6.example.com","reese.moreau_partner6.example.com#EXT#@example.onmicrosoft.com","partner6.example.com","2026-01-09T18:03:25Z","Invitation","Accepted","2026-01-12T22:03:25Z","True","","",""
"2026-07-01","4210d1df-444c-0352-0449-308d469e449d","Sage Xiong (partner8.example.com)","sage.xiong@partner8.example.com","sage.xiong_partner8.example.com#EXT#@example.onmicrosoft.com","partner8.example.com","2026-05-05T13:07:17Z","Invitation","Accepted","2026-05-07T01:07:17Z","True","","",""
"2026-07-01","fd7aa7f1-51e6-4de0-21c6-46ecbf93f045","Jordan Abara (partner9.example.com)","jordan.abara@partner9.example.com","jordan.abara_partner9.example.com#EXT#@example.onmicrosoft.com","partner9.example.com","2026-01-28T07:56:30Z","Invitation","Accepted","2026-02-02T23:56:30Z","True","","",""
"2026-07-01","ea81087d-4636-4ac3-53aa-880663dfadf8","Yael Fontaine (partner10.example.com)","yael.fontaine@partner10.example.com","yael.fontaine_partner10.example.com#EXT#@example.onmicrosoft.com","partner10.example.com","2026-03-18T11:52:43Z","Invitation","Accepted","2026-03-20T17:52:43Z","True","","",""
"2026-07-01","f76b380c-3af5-8586-d3d7-cb368f002974","Kai Bergstrom (partner11.example.com)","kai.bergstrom@partner11.example.com","kai.bergstrom_partner11.example.com#EXT#@example.onmicrosoft.com","partner11.example.com","2026-04-01T15:50:35Z","Invitation","Accepted","2026-04-02T19:50:35Z","True","","",""
"2026-07-01","db5625e8-f6c3-fff4-398a-df5cb54e80dd","Umi Xiong (partner12.example.com)","umi.xiong@partner12.example.com","umi.xiong_partner12.example.com#EXT#@example.onmicrosoft.com","partner12.example.com","2026-01-29T09:55:08Z","Invitation","Accepted","2026-01-30T04:55:08Z","True","","",""
"2026-07-01","2e37ffce-ce9f-c07b-5161-2ff713d54290","Logan Nakamura (partner1.example.com)","logan.nakamura@partner1.example.com","logan.nakamura_partner1.example.com#EXT#@example.onmicrosoft.com","partner1.example.com","2026-02-21T18:50:11Z","Invitation","Accepted","2026-02-25T05:50:11Z","True","","",""
"2026-07-01","9145356f-c0fc-c57a-28f4-c70beb10e1f5","Kai Ibarra (partner2.example.com)","kai.ibarra@partner2.example.com","kai.ibarra_partner2.example.com#EXT#@example.onmicrosoft.com","partner2.example.com","2026-01-19T13:07:53Z","Invitation","Accepted","2026-01-19T21:07:53Z","True","","",""
"2026-07-01","5f6e7e00-1588-dc5b-5e45-7bbf646e7d4e","Reese Quintero (partner3.example.com)","reese.quintero@partner3.example.com","reese.quintero_partner3.example.com#EXT#@example.onmicrosoft.com","partner3.example.com","2026-03-11T15:44:49Z","Invitation","Accepted","2026-03-15T06:44:49Z","True","","",""
"2026-07-01","7bd7d595-d37c-2fec-a19c-da461494bef2","Reese Rasmussen (partner5.example.com)","reese.rasmussen@partner5.example.com","reese.rasmussen_partner5.example.com#EXT#@example.onmicrosoft.com","partner5.example.com","2026-06-21T18:53:54Z","Invitation","Accepted","2026-06-27T04:53:54Z","True","","",""
"2026-07-01","09112870-33be-d278-c340-367500baca5e","Finley Lindqvist (partner9.example.com)","finley.lindqvist@partner9.example.com","finley.lindqvist_partner9.example.com#EXT#@example.onmicrosoft.com","partner9.example.com","2026-06-22T08:44:50Z","Invitation","Accepted","2026-06-22T21:44:50Z","True","","",""
"2026-07-01","865863f7-f3d7-cc9b-6679-0308e76f598e","Finley Chaudhry (partner10.example.com)","finley.chaudhry@partner10.example.com","finley.chaudhry_partner10.example.com#EXT#@example.onmicrosoft.com","partner10.example.com","2026-05-12T18:58:21Z","Invitation","Accepted","2026-05-14T02:58:21Z","True","","",""
"2026-07-01","06bf4364-168b-79d7-006b-15e31f8a9f0c","Zephyr Bergstrom (partner12.example.com)","zephyr.bergstrom@partner12.example.com","zephyr.bergstrom_partner12.example.com#EXT#@example.onmicrosoft.com","partner12.example.com","2026-04-30T09:12:52Z","Invitation","Accepted","2026-05-06T00:12:52Z","True","","",""
"2026-08-01","087bad96-3914-b5ed-41cc-6de10f8cb364","Reese Gallagher (partner1.example.com)","reese.gallagher@partner1.example.com","reese.gallagher_partner1.example.com#EXT#@example.onmicrosoft.com","partner1.example.com","2026-04-07T19:54:22Z","Invitation","PendingAcceptance","2026-04-07T19:54:22Z","True","","",""
"2026-08-01","ae9d2cd6-fd15-636e-28e1-61cbfb0c2a81","Drew Ueda (partner2.example.com)","drew.ueda@partner2.example.com","drew.ueda_partner2.example.com#EXT#@example.onmicrosoft.com","partner2.example.com","2026-07-18T18:17:16Z","Invitation","PendingAcceptance","2026-07-18T18:17:16Z","True","","",""
"2026-08-01","67a9f990-a05b-e84e-3c17-8d9ed64f6b65","Jordan Lindqvist (partner3.example.com)","jordan.lindqvist@partner3.example.com","jordan.lindqvist_partner3.example.com#EXT#@example.onmicrosoft.com","partner3.example.com","2026-01-11T10:33:18Z","Invitation","PendingAcceptance","2026-01-11T10:33:18Z","True","","",""
"2026-08-01","a7904480-073a-9e17-7a77-8a169ba405ad","Gray Silva (partner4.example.com)","gray.silva@partner4.example.com","gray.silva_partner4.example.com#EXT#@example.onmicrosoft.com","partner4.example.com","2026-03-21T15:45:34Z","Invitation","PendingAcceptance","2026-03-21T15:45:34Z","True","","",""
"2026-08-01","da365d3e-4915-f7f8-4f8f-1c047864d6b4","Reese Haddad (partner5.example.com)","reese.haddad@partner5.example.com","reese.haddad_partner5.example.com#EXT#@example.onmicrosoft.com","partner5.example.com","2026-05-19T12:26:37Z","Invitation","PendingAcceptance","2026-05-19T12:26:37Z","True","","",""
"2026-08-01","c7b3bf13-7660-794d-c863-e6350633715f","Avery Abara (partner6.example.com)","avery.abara@partner6.example.com","avery.abara_partner6.example.com#EXT#@example.onmicrosoft.com","partner6.example.com","2026-02-17T17:14:01Z","Invitation","PendingAcceptance","2026-02-17T17:14:01Z","True","","",""
"2026-08-01","a02b96fa-eed6-ce68-6f07-ae284a76274e","Parker Takahashi (partner7.example.com)","parker.takahashi@partner7.example.com","parker.takahashi_partner7.example.com#EXT#@example.onmicrosoft.com","partner7.example.com","2026-02-17T13:08:46Z","Invitation","PendingAcceptance","2026-02-17T13:08:46Z","True","","",""
"2026-08-01","a35d431e-0643-0355-f718-ee18c51c9bbf","Casey Okonkwo (partner8.example.com)","casey.okonkwo@partner8.example.com","casey.okonkwo_partner8.example.com#EXT#@example.onmicrosoft.com","partner8.example.com","2026-02-26T18:52:10Z","Invitation","PendingAcceptance","2026-02-26T18:52:10Z","True","","",""
"2026-08-01","fae8de87-a338-24e4-d950-324077e84233","Vale Petrov (partner9.example.com)","vale.petrov@partner9.example.com","vale.petrov_partner9.example.com#EXT#@example.onmicrosoft.com","partner9.example.com","2026-07-03T13:10:28Z","Invitation","PendingAcceptance","2026-07-03T13:10:28Z","True","","",""
"2026-08-01","0ab03139-29b2-4be1-c6ce-c440bc7fba48","Indigo Rasmussen (partner10.example.com)","indigo.rasmussen@partner10.example.com","indigo.rasmussen_partner10.example.com#EXT#@example.onmicrosoft.com","partner10.example.com","2026-02-09T16:05:39Z","Invitation","PendingAcceptance","2026-02-09T16:05:39Z","True","","",""
"2026-08-01","afb36c7d-8880-f1ce-a5b7-492df0bb428d","Logan Fontaine (partner11.example.com)","logan.fontaine@partner11.example.com","logan.fontaine_partner11.example.com#EXT#@example.onmicrosoft.com","partner11.example.com","2026-07-10T19:26:37Z","Invitation","Accepted","2026-07-16T08:26:37Z","True","","",""
