"CreationTime","Id","Operation","UserId","Workload","SiteUrl","ObjectId","SourceFileName","TargetUserOrGroupName","TargetUserOrGroupType"
"2026-05-26T10:49:04Z","11fb6a24-b0f4-28c9-c4e9-9d9178a2f9a3","AnonymousLinkCreated","tatum.zawadzki@example.com","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Migration Plan.docx","Migration Plan.docx","",""
"2026-05-26T14:59:30Z","324c2808-a6a2-515d-7120-fae1ffcd70ed","SharingSet","tatum.ueda@example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","drew.fontaine@partner1.example.com","Guest"
"2026-05-26T16:48:03Z","82d0c4a0-bae5-0f43-8875-5603eee7eb1d","AnonymousLinkUsed","urn:spo:anon#830001","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Statement of Work.docx","Statement of Work.docx","",""
"2026-05-26T16:52:19Z","8f083356-fc1c-a8d6-084f-ba8b21e7f3ae","SharingInvitationCreated","tatum.delacroix@example.com","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","reese.ibarra@partner7.example.com","Guest"
"2026-05-26T18:52:19Z","8bc7a9c3-7cbd-2ce5-c4ef-56b0e6ba27c5","SecureLinkCreated","tatum.delacroix@example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","reese.ibarra@partner7.example.com","Guest"
"2026-05-26T19:48:21Z","27bf022b-c238-e306-1ab8-82dab4fcc7ce","SharingSet","xan.haddad@example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","sage.nakamura@partner5.example.com","Guest"
"2026-05-26T19:52:19Z","3ee7cab8-953c-e92c-dbe2-4cca850ff559","AddedToSecureLink","tatum.delacroix@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","reese.ibarra@partner7.example.com","Guest"
"2026-05-26T20:41:19Z","4402f9e0-f1e2-8446-b441-280ac27f16c1","SharingInvitationAccepted","sage.nakamura@partner5.example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Pricing Model.xlsx","Pricing Model.xlsx","sage.nakamura@partner5.example.com","Guest"
"2026-05-27T02:52:19Z","699ef196-5020-67e0-aabe-2d6c6ec09bd7","SharingInvitationAccepted","reese.ibarra@partner7.example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","reese.ibarra@partner7.example.com","Guest"
"2026-05-27T07:23:40Z","98b2bec4-1e55-ba33-6cef-feaccc09859c","SharingSet","oakley.fontaine@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","finley.chaudhry@partner10.example.com","Guest"
"2026-05-27T08:37:04Z","a63f0aca-ed60-9789-7e3e-8e76ff440cdd","SecureLinkUsed","yael.silva@partner9.example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Test Results.xlsx","Test Results.xlsx","yael.silva@partner9.example.com","Guest"
"2026-05-27T10:00:30Z","bf334fd1-e832-bf3c-3c6b-12d00fbbac60","AnonymousLinkUsed","urn:spo:anon#634452","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","",""
"2026-05-27T12:51:37Z","fd444726-2a65-06d7-7489-895b5d9577a9","SharingSet","vale.eriksen@example.com","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","harper.gallagher@partner7.example.com","Guest"
"2026-05-27T15:03:15Z","de272755-357e-04d0-fb6c-d609c7e791b8","SharingInvitationCreated","indigo.jovanovic@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","casey.okonkwo@partner8.example.com","Guest"
"2026-05-27T17:30:06Z","b298622a-f5ce-5f13-556c-050cb5be8283","SharingSet","sage.yilmaz@example.com","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Test Results.xlsx","Test Results.xlsx","kai.ibarra@partner2.example.com","Guest"
"2026-05-28T09:31:44Z","998f294c-d88d-3a51-a528-660c4a8e9408","SharingSet","vale.kowalski@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","yael.bergstrom@partner4.example.com","Guest"
"2026-05-29T07:44:34Z","46990008-474a-dc77-d232-0bb117b0e036","AnonymousLinkUsed","urn:spo:anon#275752","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Migration Plan.docx","Migration Plan.docx","",""
"2026-05-29T11:20:02Z","66db7ef7-f04e-9891-a7d7-72601b5d990a","AnonymousLinkUsed","urn:spo:anon#197170","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","",""
"2026-05-29T12:30:49Z","15ec1bc5-88fe-48a1-5577-b38e67e8e6a5","SharingSet","zephyr.gallagher2@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","gray.silva@partner4.example.com","Guest"
"2026-05-29T12:56:12Z","b47a835d-ecb0-71e3-c86e-fc535eb6e1c6","AnonymousLinkUsed","urn:spo:anon#324569","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Pricing Model.xlsx","Pricing Model.xlsx","",""
"2026-05-29T18:54:19Z","3c7410c0-3940-25f5-8662-d78d42b42893","SharingSet","tatum.ueda@example.com","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","drew.fontaine@partner1.example.com","Guest"
"2026-05-29T19:56:08Z","352c0b25-675a-3044-0cc8-8cd7c07f35a9","SharingSet","indigo.takahashi2@example.com","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","blair.jovanovic@partner10.example.com","Guest"
"2026-05-30T07:26:35Z","2ea8417c-4488-3ff3-e776-e44f555f06a1","SecureLinkUsed","logan.nakamura@partner1.example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","logan.nakamura@partner1.example.com","Guest"
"2026-05-30T12:56:00Z","940582cd-b173-1d5f-e897-9b08934ed9a1","SharingRevoked","wren.gallagher@example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Statement of Work.docx","Statement of Work.docx","logan.nakamura@partner1.example.com","Guest"
"2026-05-30T15:05:27Z","1ce18339-275c-c799-268c-948b37b9b6bd","AnonymousLinkUsed","urn:spo:anon#860233","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","",""
"2026-05-31T10:14:47Z","622a9ed2-21c1-57cc-2805-91cdc07f8cad","AnonymousLinkUsed","urn:spo:anon#831605","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Statement of Work.docx","Statement of Work.docx","",""
"2026-05-31T10:26:14Z","a1246221-1541-1e46-2458-5318f3511eab","SecureLinkUsed","blair.jovanovic@partner10.example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Statement of Work.docx","Statement of Work.docx","blair.jovanovic@partner10.example.com","Guest"
"2026-05-31T11:41:21Z","6132272f-a024-c810-43e2-1aa5897a938d","SharingSet","vale.vasquez@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","yael.silva@partner9.example.com","Guest"
"2026-05-31T13:52:26Z","f7d09698-0065-b49d-851e-29c163626b7f","SecureLinkUsed","logan.vasquez@partner9.example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","logan.vasquez@partner9.example.com","Guest"
"2026-05-31T13:58:21Z","ed7dca25-4973-7f89-3545-46bd9a871cd5","AnonymousLinkRemoved","reese.vasquez@example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Pricing Model.xlsx","Pricing Model.xlsx","",""
"2026-05-31T16:08:13Z","967af572-6167-292b-d571-7f858af73f73","SharingSet","oakley.jovanovic@example.com","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Migration Plan.docx","Migration Plan.docx","jordan.lindqvist@partner3.example.com","Guest"
"2026-05-31T16:42:40Z","5f4b0a17-3455-d26e-7393-793872bddde7","SharingSet","reese.vasquez@example.com","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","indigo.rasmussen@partner10.example.com","Guest"
"2026-06-01T08:31:22Z","aa65e26c-cde1-a52d-8304-a566e6fd63ed","AnonymousLinkUsed","urn:spo:anon#825291","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Test Results.xlsx","Test Results.xlsx","",""
"2026-06-01T08:54:16Z","2738c575-725c-e958-fdac-577029f87b2b","SharingSet","noor.abara@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","reese.gallagher@partner1.example.com","Guest"
"2026-06-01T12:50:14Z","1162b9c0-114c-e707-ee03-160e01d2d549","AnonymousLinkUsed","urn:spo:anon#315344","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Test Results.xlsx","Test Results.xlsx","",""
"2026-06-01T15:31:56Z","24908940-18c9-5aee-74d5-96898c197beb","SharingSet","yael.vasquez@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","blair.eriksen@partner11.example.com","Guest"
"2026-06-01T17:56:35Z","5e33ebdc-6339-c28e-a674-3313d1ca4ba1","AnonymousLinkUsed","urn:spo:anon#667585","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","",""
"2026-06-02T08:42:43Z","9c06f86a-9e47-e8a8-5c55-87d685e08f92","SharingSet","oakley.jovanovic@example.com","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","jordan.lindqvist@partner3.example.com","Guest"
"2026-06-02T09:37:12Z","022e83cb-b8ed-4d6c-8e9a-6c7cd8723ec5","SharingSet","indigo.fontaine@example.com","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","sage.xiong@partner8.example.com","Guest"
"2026-06-02T13:13:00Z","b98de1a1-f3dc-b969-89ea-0fd1fa5ab1c6","AnonymousLinkUsed","urn:spo:anon#799003","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Migration Plan.docx","Migration Plan.docx","",""
"2026-06-02T13:54:03Z","40297bdf-3485-4125-2580-0819098a0963","AnonymousLinkUsed","urn:spo:anon#852413","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","",""
"2026-06-02T16:11:12Z","9e82b91c-5801-aba8-fa35-0204eb836024","AnonymousLinkUsed","urn:spo:anon#644543","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","",""
"2026-06-02T17:17:38Z","57bd9234-f042-28fb-1261-e7b6b62d6cca","AnonymousLinkUsed","urn:spo:anon#380092","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Migration Plan.docx","Migration Plan.docx","",""
"2026-06-02T19:30:04Z","16667186-dec6-9b69-9b8b-de5f3aa80d05","SharingSet","vale.eriksen@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Test Results.xlsx","Test Results.xlsx","harper.gallagher@partner7.example.com","Guest"
"2026-06-03T08:16:30Z","73882032-7511-93e1-1710-471d9481268b","AnonymousLinkCreated","blair.eriksen@example.com","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","",""
"2026-06-03T08:26:50Z","1855fa40-e462-727b-802a-4e9c3b38852f","AnonymousLinkUsed","urn:spo:anon#194170","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Statement of Work.docx","Statement of Work.docx","",""
"2026-06-03T09:36:29Z","7d83638b-6295-83a5-838c-92c52b5542ee","SharingSet","reese.vasquez@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","indigo.rasmussen@partner10.example.com","Guest"
"2026-06-03T10:01:22Z","90cc04af-fc44-0cac-bdfe-5d1ce6744903","AnonymousLinkUsed","urn:spo:anon#820804","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","",""
"2026-06-03T12:17:14Z","49881a59-7e34-51a2-f681-e6f9ce88a1ee","SecureLinkUsed","reese.moreau@partner6.example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","reese.moreau@partner6.example.com","Guest"
"2026-06-03T12:30:46Z","848125ec-41ee-58de-c639-b1e854871e84","SecureLinkUsed","logan.xiong@partner11.example.com","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","logan.xiong@partner11.example.com","Guest"
"2026-06-03T15:01:22Z","c15abedd-4574-1c98-26af-df6132de2d64","SharingSet","reese.vasquez@example.com","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Pricing Model.xlsx","Pricing Model.xlsx","indigo.rasmussen@partner10.example.com","Guest"
"2026-06-03T16:07:32Z","daa77858-6c30-1809-ecfb-a8e464b5ea2d","AnonymousLinkCreated","noor.petrov@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Migration Plan.docx","Migration Plan.docx","",""
"2026-06-03T17:38:01Z","6f6cf9e8-4687-7c5d-8fa5-f4e5931cba65","SharingSet","reese.vasquez@example.com","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Test Results.xlsx","Test Results.xlsx","indigo.rasmussen@partner10.example.com","Guest"
"2026-06-03T18:57:40Z","93724d47-86f5-4457-325d-e71b88b64824","SharingSet","wren.zawadzki@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","noor.yilmaz@partner12.example.com","Guest"
"2026-06-03T19:16:20Z","723e7610-e987-897c-6f66-6978302d637a","AnonymousLinkCreated","tatum.yilmaz@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","",""
"2026-06-04T08:54:38Z","84e83d9f-ee13-a7cf-6163-be5df7a494b9","AnonymousLinkRemoved","quinn.silva2@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","",""
"2026-06-04T09:34:19Z","dfdb008b-f168-00ba-85c2-e89a49e9bfcf","SecureLinkUsed","parker.nakamura@partner8.example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","parker.nakamura@partner8.example.com","Guest"
"2026-06-04T12:43:26Z","a0871eaf-4b74-e141-52b5-3ff1c4ed3f2a","AnonymousLinkUsed","urn:spo:anon#356898","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","",""
"2026-06-04T14:47:12Z","50ea5b63-ff1e-292c-0dcc-670298fe06ef","SharingSet","vale.bergstrom@example.com","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","logan.xiong@partner11.example.com","Guest"
"2026-06-04T15:14:32Z","6ad7cb11-e8c7-e610-4845-17d2c7227623","SharingSet","indigo.takahashi2@example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","blair.jovanovic@partner10.example.com","Guest"
"2026-06-04T17:06:09Z","01916c3a-90df-7e25-e580-cdc43d432104","AnonymousLinkCreated","wren.petrov@example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","",""
"2026-06-04T18:23:34Z","47282e7a-38d9-6e0c-e1de-8a5a0f353191","SharingInvitationRevoked","reese.vasquez@example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","indigo.rasmussen@partner10.example.com","Guest"
"2026-06-04T18:47:30Z","21e98a31-46d0-0d3f-6672-5a74df9d66c9","SharingSet","vale.eriksen@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Statement of Work.docx","Statement of Work.docx","harper.gallagher@partner7.example.com","Guest"
"2026-06-05T09:35:18Z","41dd8a34-8fc8-fbdc-d8cc-a5b20b06f95a","SharingSet","zephyr.quintero@example.com","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Pricing Model.xlsx","Pricing Model.xlsx","umi.xiong@partner12.example.com","Guest"
"2026-06-05T09:45:30Z","4e235519-d77d-5149-b6dd-97ef6402dfee","SharingSet","tatum.ueda@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Test Results.xlsx","Test Results.xlsx","drew.fontaine@partner1.example.com","Guest"
"2026-06-05T10:14:32Z","4347a4cc-95d6-0c7d-f8bb-5236b1e1317b","SecureLinkUsed","yael.bergstrom@partner4.example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","yael.bergstrom@partner4.example.com","Guest"
"2026-06-05T10:48:19Z","ea1daee9-c3f4-90d1-3cb0-a4737a82ecf5","SharingSet","vale.eriksen@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Pricing Model.xlsx","Pricing Model.xlsx","harper.gallagher@partner7.example.com","Guest"
"2026-06-05T11:43:00Z","c1db42c2-bfd3-be63-360a-47d31383d2e8","SharingSet","tatum.lindqvist@example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Migration Plan.docx","Migration Plan.docx","yael.fontaine@partner10.example.com","Guest"
"2026-06-05T13:28:59Z","a328964a-a469-4c32-1f32-3422907e21c4","AnonymousLinkCreated","drew.petrov@example.com","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Pricing Model.xlsx","Pricing Model.xlsx","",""
"2026-06-05T14:19:21Z","0fc7363a-468f-3ee5-0625-cf54adf93e1d","AnonymousLinkUsed","urn:spo:anon#953343","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Migration Plan.docx","Migration Plan.docx","",""
"2026-06-05T15:45:37Z","3b7d5c34-02b7-9a3b-2a94-fb52cda37c44","SharingSet","sage.yilmaz@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Statement of Work.docx","Statement of Work.docx","kai.ibarra@partner2.example.com","Guest"
"2026-06-06T08:36:47Z","70a3e2a7-2a31-36c9-5033-b8e97b3777f8","AnonymousLinkUsed","urn:spo:anon#262753","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Statement of Work.docx","Statement of Work.docx","",""
"2026-06-06T13:11:40Z","b1d4657b-0360-410f-0808-77f7ee593188","AnonymousLinkCreated","vale.takahashi@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","",""
"2026-06-06T16:20:54Z","69e7dea8-1816-1e03-54b2-1bc03e9f40dd","SharingInvitationCreated","harper.okonkwo@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Test Results.xlsx","Test Results.xlsx","reese.haddad@partner5.example.com","Guest"
"2026-06-06T18:14:34Z","b12a3de9-e463-bef1-c6eb-8e77bbc69534","SharingSet","indigo.takahashi2@example.com","SharePoint","https://example.sharepoint.com/sites/northwind/","https://example.sharepoint.com/sites/northwind/Shared Documents/Test Results.xlsx","Test Results.xlsx","blair.jovanovic@partner10.example.com","Guest"
"2026-06-07T12:57:34Z","792a8371-ab38-89bf-caa0-7877f12ec692","AnonymousLinkUsed","urn:spo:anon#186411","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Statement of Work.docx","Statement of Work.docx","",""
"2026-06-07T13:16:54Z","9c5aef94-8702-792b-4b7f-91d65ae76ceb","AnonymousLinkUsed","urn:spo:anon#207689","SharePoint","https://example.sharepoint.com/sites/launch/","https://example.sharepoint.com/sites/launch/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","",""
"2026-06-07T16:24:52Z","de1ab05c-3d09-46f0-06d3-dd59f8dbea7d","SecureLinkUsed","logan.vasquez@partner9.example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Migration Plan.docx","Migration Plan.docx","logan.vasquez@partner9.example.com","Guest"
"2026-06-07T18:23:41Z","e8576a04-d2a0-bf1a-694c-c938ba1bbb13","AnonymousLinkUsed","urn:spo:anon#406564","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Rollout Schedule.xlsx","Rollout Schedule.xlsx","",""
"2026-06-08T09:58:54Z","a0494f59-4370-ad2d-ca0d-0d7c556323f0","AnonymousLinkUsed","urn:spo:anon#144267","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Architecture Review.pptx","Architecture Review.pptx","",""
"2026-06-08T10:36:48Z","e8b2740d-6d48-34f2-03a7-565bb5034fd7","SharingSet","oakley.jovanovic@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Statement of Work.docx","Statement of Work.docx","jordan.lindqvist@partner3.example.com","Guest"
"2026-06-08T13:40:48Z","2526fa43-94fc-48e8-ffe3-73764ed3637d","SharingSet","tatum.ueda@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Migration Plan.docx","Migration Plan.docx","drew.fontaine@partner1.example.com","Guest"
"2026-06-08T15:57:26Z","1b88952c-a246-8a48-ce56-684f52fe9427","SharingSet","xan.haddad@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Security Questionnaire.docx","Security Questionnaire.docx","sage.nakamura@partner5.example.com","Guest"
"2026-06-08T17:00:08Z","7c5bc790-0333-9635-d3a4-0910a4d2808d","AnonymousLinkRemoved","tatum.ibarra@example.com","SharePoint","https://example.sharepoint.com/sites/sunfish/","https://example.sharepoint.com/sites/sunfish/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","",""
"2026-06-08T17:31:40Z","5339beb1-6cb5-c2eb-cfc7-ee3cb9d16d11","SharingSet","wren.zawadzki@example.com","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Test Results.xlsx","Test Results.xlsx","noor.yilmaz@partner12.example.com","Guest"
"2026-06-08T19:11:27Z","8d9cb3e5-5c78-8dd7-76c8-a89a8ca408ea","AnonymousLinkUsed","urn:spo:anon#664242","SharePoint","https://example.sharepoint.com/sites/vendors/","https://example.sharepoint.com/sites/vendors/Shared Documents/Pricing Model.xlsx","Pricing Model.xlsx","",""
"2026-06-08T19:29:51Z","6c61393c-e09c-867c-cb37-a5eabeaa1abd","SharingSet","marlowe.kowalski@example.com","OneDrive","https://example-my.sharepoint.com/personal/avery_abara_example_com/","https://example-my.sharepoint.com/personal/avery_abara_example_com/Shared Documents/Statement of Work.docx","Statement of Work.docx","zephyr.bergstrom@partner12.example.com","Guest"
